"directorio","secuencia_p","orden","clase","dominio","age","sex","estrato1","p6210","p6240","mes","relab","p6426","p6870","p6920","p7040","p7070","y_total_m_ha","maxEducLevel","totalHoursWorked","formal","informal","cuentaPropia","microEmpresa","sizeFirm","y_total_m","college","depto","ingtot"
4677423,1,1,1,"BOGOTA",30,1,2,4,1,7,1,6,7,1,2,0,3792.85473632812,5,72,1,0,0,0,4,1170366.625,0,11,1.17036666666667e-06
4677424,1,1,1,"BOGOTA",37,1,5,6,1,7,2,102,9,1,2,0,40590.27734375,7,40,1,0,0,0,5,6958333.5,0,11,7.15833333333333e-06
4677425,1,1,1,"BOGOTA",61,1,2,5,1,7,4,120,1,2,2,0,6222.22216796875,6,30,0,1,1,1,1,8e+05,1,11,8e-07
4680209,1,1,1,"BOGOTA",52,0,3,3,1,7,4,72,1,2,2,0,3500,4,40,0,1,1,1,1,6e+05,0,11,6e-07
4680209,1,2,1,"BOGOTA",24,1,3,5,1,7,1,6,9,1,2,0,3797.7041015625,6,48,1,0,0,0,5,781242,1,11,7.81242e-07
4680210,1,1,1,"BOGOTA",57,1,3,6,1,7,1,18,9,1,2,0,9965.27734375,7,48,1,0,0,0,5,2050000,0,11,2.95e-06
4680210,1,3,1,"BOGOTA",29,0,3,6,1,7,1,48,9,1,2,0,16284.72265625,7,48,1,0,0,0,5,3350000,0,11,3.35e-06
4680210,1,4,1,"BOGOTA",24,1,3,6,1,7,1,7,2,1,2,0,4778.3779296875,7,45,1,0,0,1,2,921544.3125,0,11,9.21544333333333e-07
4680211,1,1,1,"BOGOTA",57,1,3,6,1,7,4,60,1,2,2,0,10000,7,35,0,1,1,1,1,1500000,0,11,1.5e-06
4680211,1,2,1,"BOGOTA",51,0,3,6,1,7,1,7,9,1,2,0,9583.3330078125,7,56,1,0,0,0,5,2300000,0,11,2.3e-06
4680211,1,3,1,"BOGOTA",25,0,3,6,1,7,1,6,9,1,2,0,9114.5830078125,7,48,1,0,0,0,5,1875000,0,11,1.875e-06
4680212,1,2,1,"BOGOTA",59,1,3,3,1,7,4,120,3,2,2,0,4083.33325195312,4,40,0,1,1,1,2,7e+05,0,11,7e-07
4680213,1,1,1,"BOGOTA",42,1,3,4,1,7,4,12,2,2,2,0,3888.88891601562,5,48,0,1,1,1,2,8e+05,0,11,8e-07
4680213,1,2,1,"BOGOTA",52,0,3,4,1,7,3,3,1,1,2,0,4275.11865234375,5,48,1,0,0,1,1,879453,0,11,8.79453e-07
4680214,1,3,1,"BOGOTA",27,0,3,6,1,7,1,60,9,1,2,0,9086.4423828125,7,48,1,0,0,0,5,1869211,0,11,1.869211e-06
4680215,1,1,1,"BOGOTA",53,1,3,6,1,7,2,216,9,1,2,0,20756.943359375,7,40,1,0,0,0,5,3558333.25,0,11,4.40833333333333e-06
4680215,1,2,1,"BOGOTA",54,0,3,6,1,7,2,168,9,1,2,0,21777.77734375,7,40,1,0,0,0,5,3733333.25,0,11,3.73333333333333e-06
4680218,1,1,1,"BOGOTA",29,1,3,4,1,7,4,60,9,2,2,0,4861.111328125,5,48,0,1,1,0,5,1e+06,0,11,1e-06
4680218,1,2,1,"BOGOTA",31,0,3,5,1,7,1,12,2,2,2,0,3500,6,60,0,1,0,1,2,9e+05,1,11,9e-07
4680219,1,3,1,"BOGOTA",31,0,2,6,1,7,1,36,9,1,2,0,18861.111328125,7,40,1,0,0,0,5,3233333.25,0,11,3.23333333333333e-06
4680219,1,4,1,"BOGOTA",36,1,2,6,1,7,1,2,6,1,2,0,6967.5927734375,7,48,1,0,0,0,4,1433333.375,0,11,1.43333333333333e-06
4680221,1,1,1,"BOGOTA",32,1,3,6,1,7,4,5,9,1,2,0,12333.3330078125,7,28,1,0,1,0,5,1480000,0,11,1.48e-06
4680222,1,2,1,"BOGOTA",58,1,3,5,1,7,4,18,9,1,2,0,10383.3330078125,6,40,1,0,1,0,5,1780000,1,11,2.38e-06
4680222,1,3,1,"BOGOTA",53,1,3,6,1,7,1,276,9,1,2,0,22037.037109375,7,48,1,0,0,0,5,4533333.5,0,11,4.78333333333333e-06
4680223,1,3,1,"BOGOTA",24,0,5,6,1,7,1,2,4,1,2,0,4977.77783203125,7,60,1,0,0,0,3,1280000,0,11,1.28e-06
4680225,1,3,1,"BOGOTA",39,0,5,6,1,7,4,240,1,1,2,0,9722.22265625,7,48,1,0,1,1,1,2e+06,0,11,2e-06
4680226,1,2,1,"BOGOTA",28,0,3,6,1,7,1,1,7,1,2,0,10500,7,60,1,0,0,0,4,2700000,0,11,2.7e-06
4680227,1,1,1,"BOGOTA",75,1,3,5,1,7,4,120,1,3,2,0,3888.88891601562,6,30,1,0,1,1,1,5e+05,1,11,1.187492e-06
4680227,1,2,1,"BOGOTA",71,0,3,4,1,7,4,240,1,2,2,0,2592.59252929688,5,36,0,1,1,1,1,4e+05,0,11,4e-07
4680228,1,3,1,"BOGOTA",23,0,5,6,1,7,1,8,9,1,2,0,5006.9443359375,7,48,1,0,0,0,5,1030000,0,11,1.38e-06
4680229,1,3,1,"BOGOTA",36,1,3,6,1,7,1,72,9,1,2,0,6748.248046875,7,48,1,0,0,0,5,1388211,0,11,1.388211e-06
4680229,1,4,1,"BOGOTA",35,0,3,5,1,7,1,120,4,1,2,0,4530.3271484375,6,48,1,0,0,0,3,931953,1,11,9.31953e-07
4680231,1,1,1,"BOGOTA",65,1,3,4,1,7,4,144,1,2,2,0,2337.521484375,5,78,0,1,1,1,1,781400,0,11,7.814e-07
4680231,1,2,1,"BOGOTA",61,1,3,6,1,7,4,8,2,2,2,0,3500,7,40,0,1,1,1,2,6e+05,0,11,6e-07
4680231,1,3,1,"BOGOTA",55,1,3,3,1,7,1,12,4,1,2,0,4166.66650390625,4,91,1,0,0,0,3,1625000,0,11,1.625e-06
4680232,1,1,1,"BOGOTA",53,1,2,4,1,7,4,72,1,2,2,0,6666.66650390625,5,28,0,1,1,1,1,8e+05,0,11,8e-07
4680232,1,2,1,"BOGOTA",54,0,2,5,1,7,4,120,1,2,2,0,444.444458007812,6,42,0,1,1,1,1,80000,1,11,8e-08
4680233,1,1,1,"BOGOTA",56,0,2,6,1,7,2,114,9,1,2,0,14875,7,40,1,0,0,0,5,2550000,0,11,2.55e-06
4680233,1,3,1,"BOGOTA",36,0,2,6,1,7,2,24,9,1,2,0,15123.888671875,7,30,1,0,0,0,5,1944500,0,11,1.9445e-06
4680234,1,1,1,"BOGOTA",43,0,3,6,1,7,4,14,4,1,2,0,4047.619140625,7,98,1,0,1,0,3,1700000,0,11,1.7e-06
4680234,1,2,1,"BOGOTA",36,1,3,4,1,7,1,7,9,1,2,0,5289.91455078125,5,48,1,0,0,0,5,1088211,0,11,1.088211e-06
4680235,1,1,1,"BOGOTA",70,1,3,3,1,7,5,300,2,2,2,0,2500,3,84,0,1,0,1,2,9e+05,0,11,9e-07
4680235,1,3,1,"BOGOTA",24,1,3,5,1,7,1,36,2,2,2,0,4375,6,48,0,1,0,1,2,9e+05,1,11,9e-07
4680236,1,1,1,"BOGOTA",32,0,5,6,1,7,1,11,9,1,2,0,42317.2734375,7,56,1,0,0,0,5,10156146,0,11,1.0156146e-05
4680237,1,1,1,"BOGOTA",60,1,3,5,1,7,5,240,2,2,2,0,10606.060546875,6,44,0,1,0,1,2,2e+06,1,11,2e-06
4680237,1,2,1,"BOGOTA",57,0,3,5,1,7,4,72,7,1,2,0,3645.83325195312,6,48,1,0,1,0,4,750000,1,11,7.5e-07
4680237,1,3,1,"BOGOTA",24,1,3,5,1,7,1,24,9,1,2,0,4542.47998046875,6,48,1,0,0,0,5,934453,1,11,9.34453e-07
4680239,1,3,1,"BOGOTA",32,0,2,6,1,7,1,36,4,1,2,0,4649.77587890625,7,48,1,0,0,0,3,956525.3125,0,11,1.03985866666667e-06
4680239,1,6,1,"BOGOTA",34,1,2,5,1,7,1,6,9,1,2,0,6671.58349609375,6,40,1,0,0,0,5,1143700,1,11,1.5937e-06
4680240,1,5,1,"BOGOTA",56,1,3,6,1,7,2,420,9,1,2,0,47833.33203125,7,40,1,0,0,0,5,8200000,0,11,8.2e-06
4680241,1,1,1,"BOGOTA",53,1,3,3,1,7,1,24,2,2,2,0,2333.33325195312,4,40,0,1,0,1,2,4e+05,0,11,5.6e-07
4680241,1,2,1,"BOGOTA",49,0,3,4,1,7,1,24,2,2,2,0,1166.66662597656,5,40,0,1,0,1,2,2e+05,0,11,4e-07
4680244,1,1,1,"BOGOTA",58,0,3,4,1,7,3,4,1,2,2,0,1400,5,70,0,1,0,1,1,420000,0,11,5.2e-07
4680245,1,1,1,"BOGOTA",53,0,5,6,1,7,4,72,1,1,2,0,28000,7,35,1,0,1,1,1,4200000,0,11,4.2e-06
4680246,1,2,1,"BOGOTA",54,0,3,5,1,7,1,240,9,1,2,0,5266.2041015625,6,48,1,0,0,0,5,1083333.375,1,11,1.08333333333333e-06
4680246,1,3,1,"BOGOTA",27,1,3,6,1,7,1,20,9,1,2,0,7741.3193359375,7,48,1,0,0,0,5,1592500,0,11,1.5925e-06
4680247,1,1,1,"BOGOTA",34,1,2,4,1,7,4,7,1,2,2,0,1944.44445800781,5,84,0,1,1,1,1,7e+05,0,11,7e-07
4680247,1,3,1,"BOGOTA",33,0,2,3,1,7,4,5,2,2,2,0,1215.27783203125,3,96,0,1,1,1,2,5e+05,0,11,5e-07
4680247,1,4,1,"BOGOTA",32,1,2,5,1,7,4,6,2,2,2,0,1215.27783203125,6,96,0,1,1,1,2,5e+05,1,11,5e-07
4680249,1,1,1,"BOGOTA",38,1,2,4,1,7,1,15,3,2,2,0,2583.33325195312,5,84,0,1,0,1,2,930000,0,11,9.3e-07
4680249,1,2,1,"BOGOTA",35,0,2,4,1,7,4,7,6,2,2,0,2000,5,70,0,1,1,0,4,6e+05,0,11,6e-07
4680249,1,3,1,"BOGOTA",22,0,2,5,1,7,1,1,2,2,2,0,2722.22216796875,6,72,0,1,0,1,2,840000,1,11,8.4e-07
4680250,1,1,1,"BOGOTA",39,0,2,5,1,7,4,60,1,2,2,0,2916.66674804688,6,72,0,1,1,1,1,9e+05,1,11,1.4e-06
4680252,1,1,1,"BOGOTA",78,1,6,6,1,7,1,696,9,3,2,0,121527.78125,7,40,1,0,0,0,5,20833334,0,11,2.98333333333333e-05
4680252,1,2,1,"BOGOTA",70,0,6,6,1,7,1,600,9,3,2,0,111111.1171875,7,35,1,0,0,0,5,16666667,0,11,2.51666666666667e-05
4680254,1,1,1,"BOGOTA",33,1,2,4,1,7,4,24,2,1,2,0,3000,5,70,1,0,1,1,2,9e+05,0,11,9e-07
4680255,1,1,1,"BOGOTA",33,1,2,5,1,7,1,24,8,1,2,0,5833.33349609375,6,48,1,0,0,0,5,1200000,1,11,1.2e-06
4680256,1,1,1,"BOGOTA",62,1,3,5,1,7,4,180,4,3,2,0,7291.66650390625,6,48,1,0,1,0,3,1500000,1,11,2.15e-06
4680256,1,3,1,"BOGOTA",29,1,3,6,1,7,1,3,9,1,2,0,8871.52734375,7,48,1,0,0,0,5,1825000,0,11,1.825e-06
4680258,1,1,1,"BOGOTA",34,1,3,6,1,7,1,144,9,1,2,0,19541.666015625,7,40,1,0,0,0,5,3350000,0,11,3.35e-06
4680259,1,1,1,"BOGOTA",29,1,2,5,1,7,1,84,4,1,2,0,4951.95947265625,6,60,1,0,0,0,3,1273361,1,11,1.273361e-06
4680259,1,4,1,"BOGOTA",31,1,2,5,1,7,1,60,5,1,2,0,4458.32177734375,6,65,1,0,0,0,4,1241961,1,11,1.241961e-06
4680260,1,1,1,"BOGOTA",67,1,3,4,1,7,1,24,4,3,2,0,6533.33349609375,5,25,1,0,0,0,3,7e+05,0,11,2.26e-06
4680261,1,1,1,"BOGOTA",50,0,2,3,1,7,4,6,1,2,1,180000,1647.05883789062,4,68,0,1,1,1,1,480000,0,11,7.6e-07
4680263,1,1,1,"BOGOTA",32,0,3,6,1,7,1,6,9,1,2,0,9599.07421875,7,36,1,0,0,0,5,1481000,0,11,1.531e-06
4680264,1,2,1,"BOGOTA",42,1,3,6,1,7,1,6,7,1,2,0,7595.486328125,7,48,1,0,0,0,4,1562500,0,11,1.5625e-06
4680265,1,2,1,"BOGOTA",38,1,3,6,1,7,1,5,2,2,2,0,2916.66674804688,7,48,0,1,0,1,2,6e+05,0,11,6e-07
4680265,1,3,1,"BOGOTA",34,1,3,6,1,7,1,36,9,1,2,0,7214.10400390625,7,48,1,0,0,0,5,1484044.25,0,11,1.48404433333333e-06
4680267,1,1,1,"BOGOTA",39,1,3,6,1,7,1,60,5,1,2,0,12083.912109375,7,48,1,0,0,0,4,2485833.25,0,11,2.48583333333333e-06
4680267,1,2,1,"BOGOTA",35,0,3,5,1,7,1,3,7,1,2,0,4407.40771484375,6,48,1,0,0,0,4,906666.6875,1,11,9.06666666666667e-07
4680268,1,1,1,"BOGOTA",39,1,3,5,1,7,4,48,1,2,2,0,3809.52392578125,6,49,0,1,1,1,1,8e+05,1,11,8e-07
4680268,1,2,1,"BOGOTA",45,1,3,4,1,7,4,244,1,2,2,0,5833.33349609375,5,48,0,1,1,1,1,1200000,0,11,1.2e-06
4680269,1,1,1,"BOGOTA",40,0,3,6,1,7,1,40,9,2,2,0,9629.861328125,7,48,0,1,0,0,5,1981000,0,11,1.981e-06
4680270,1,1,1,"BOGOTA",45,1,3,6,1,7,1,169,9,1,2,0,12300.412109375,7,54,1,0,0,0,5,2846666.75,0,11,2.84666666666667e-06
4680272,1,1,1,"BOGOTA",63,0,3,6,1,7,2,276,9,1,2,0,13749.423828125,7,41,1,0,0,0,5,2415970.25,0,11,2.41597033333333e-06
4680273,1,1,1,"BOGOTA",42,1,3,4,1,7,5,48,2,2,2,0,4000,5,35,0,1,0,1,2,6e+05,0,11,6e-07
4680273,1,2,1,"BOGOTA",35,0,3,6,1,7,1,60,7,1,2,0,6736.09521484375,7,48,1,0,0,0,4,1385711,0,11,1.385711e-06
4680273,1,3,1,"BOGOTA",20,1,3,6,1,7,1,1,9,1,2,0,4057.447265625,7,50,1,0,0,0,5,869453,0,11,8.69453e-07
4680274,1,3,1,"BOGOTA",26,0,3,6,1,7,1,24,9,1,2,0,5947.78515625,7,48,1,0,0,0,5,1223544.375,0,11,1.31937733333333e-06
4680274,1,4,1,"BOGOTA",29,1,3,6,1,7,1,4,8,1,2,0,4861.111328125,7,48,1,0,0,0,5,1e+06,0,11,1e-06
4680275,1,1,1,"BOGOTA",54,0,3,3,1,7,4,120,1,2,2,0,4355.5556640625,3,30,0,1,1,1,1,560000,0,11,5.6e-07
4680275,1,2,1,"BOGOTA",48,0,3,5,1,7,4,120,1,2,2,0,7777.77783203125,6,24,0,1,1,1,1,8e+05,1,11,8e-07
4680276,1,1,1,"BOGOTA",44,1,3,6,1,7,4,18,1,1,2,0,8750,7,48,1,0,1,1,1,1800000,0,11,1.8e-06
4680276,1,2,1,"BOGOTA",35,1,3,6,1,7,1,144,5,1,2,0,5861.68994140625,7,48,1,0,0,0,4,1205833.375,0,11,1.20583333333333e-06
4680277,1,1,1,"BOGOTA",26,1,1,4,1,7,1,24,2,2,2,0,5833.33349609375,5,40,0,1,0,1,2,1e+06,0,11,1e-06
4680277,1,2,1,"BOGOTA",33,0,1,3,1,7,4,24,1,2,2,0,2916.66674804688,3,40,0,1,1,1,1,5e+05,0,11,5e-07
4680277,1,5,1,"BOGOTA",25,1,1,5,1,7,1,3,8,2,2,0,4057.447265625,6,50,0,1,0,0,5,869453,1,11,8.69453e-07
4680278,1,1,1,"BOGOTA",36,1,1,5,1,7,1,10,7,1,2,0,4685.8828125,6,48,1,0,0,0,4,963953,1,11,9.63953e-07
4680278,1,2,1,"BOGOTA",27,0,1,5,1,7,1,4,8,1,2,0,5224.28955078125,6,48,1,0,0,0,5,1074711,1,11,1.074711e-06
4680279,1,1,1,"BOGOTA",45,1,3,5,1,7,1,10,3,2,2,0,3500,6,48,0,1,0,1,2,720000,1,11,7.2e-07
4680279,1,2,1,"BOGOTA",45,0,3,5,1,7,1,106,9,1,2,0,4004.115234375,6,54,1,0,0,0,5,926666.6875,1,11,9.26666666666667e-07
4680280,1,1,1,"BOGOTA",73,1,3,5,1,7,4,120,1,2,2,0,4375,6,48,0,1,1,1,1,9e+05,1,11,1.4e-06
4680281,1,1,1,"BOGOTA",39,1,1,5,1,7,1,50,9,1,2,0,7576.25732421875,6,48,1,0,0,0,5,1558544.375,1,11,1.98854433333333e-06
4680282,1,2,1,"BOGOTA",23,1,1,5,1,7,1,1,4,2,2,0,5347.22216796875,6,48,0,1,0,0,3,1100000,1,11,1.1e-06
4680282,1,6,1,"BOGOTA",21,1,1,5,1,7,1,10,4,2,2,0,3546.66674804688,6,50,0,1,0,0,3,760000,1,11,1.04e-06
4680283,1,1,1,"BOGOTA",37,1,3,6,1,7,4,60,1,2,2,0,6481.4814453125,7,72,0,1,1,1,1,2e+06,0,11,2e-06
4680283,1,2,1,"BOGOTA",29,0,3,6,1,7,1,72,5,1,2,0,7259.25927734375,7,45,1,0,0,0,4,1400000,0,11,1.72e-06
4680284,1,1,1,"BOGOTA",30,1,3,6,1,7,1,24,9,1,2,0,22806.712890625,7,48,1,0,0,0,5,4691666.5,0,11,4.69166666666667e-06
4680285,1,1,1,"BOGOTA",44,0,1,5,1,7,1,5,9,1,2,0,4372.3408203125,6,48,1,0,0,0,5,899453,1,11,1.229453e-06
4680286,1,1,1,"BOGOTA",61,1,3,4,1,7,1,240,3,1,2,0,5752.31494140625,5,48,1,0,0,1,2,1183333.375,0,11,1.18333333333333e-06
4680288,1,1,1,"BOGOTA",45,0,3,5,1,7,1,12,7,1,2,0,4913.83544921875,6,52,1,0,0,0,4,1095083.375,1,11,1.09508333333333e-06
4680288,1,2,1,"BOGOTA",23,0,3,6,1,7,1,7,9,1,2,0,7000,7,40,1,0,0,0,5,1200000,0,11,1.2e-06
4680289,1,1,1,"BOGOTA",30,1,2,6,1,7,1,24,9,1,2,0,7909.4287109375,7,50,1,0,0,0,5,1694877.625,0,11,1.69487766666667e-06
4680289,1,2,1,"BOGOTA",28,0,2,6,1,7,1,5,9,1,2,0,12070.3974609375,7,40,1,0,0,0,5,2069211,0,11,2.349211e-06
4680289,1,4,1,"BOGOTA",52,0,2,5,1,7,3,96,1,2,2,0,3456.7900390625,6,54,0,1,0,1,1,8e+05,1,11,1e-06
4680290,1,1,1,"BOGOTA",38,1,3,6,1,7,4,48,8,1,2,0,13888.888671875,7,42,1,0,1,0,5,2500000,0,11,2.5e-06
4680291,1,1,1,"BOGOTA",59,1,2,3,1,7,4,360,1,2,2,0,7291.66650390625,3,48,0,1,1,1,1,1500000,0,11,1.5e-06
4680291,1,2,1,"BOGOTA",55,0,2,3,1,7,4,84,1,2,2,0,3333.33325195312,3,21,0,1,1,1,1,3e+05,0,11,3e-07
4680291,1,3,1,"BOGOTA",40,0,2,6,1,7,1,36,3,1,2,0,3381.2060546875,7,60,1,0,0,1,2,869453,0,11,9.69453e-07
4680292,1,1,1,"BOGOTA",44,1,1,3,1,7,1,24,4,1,2,0,6319.4443359375,3,48,1,0,0,0,3,1300000,0,11,1.3e-06
4680292,1,2,1,"BOGOTA",33,0,1,5,1,7,3,23,1,1,2,0,4684.8701171875,6,48,1,0,0,1,1,963744.6875,1,11,1.14374466666667e-06
4680295,1,2,1,"BOGOTA",48,0,2,4,1,7,1,5,4,1,2,0,4226.5078125,5,48,1,0,0,0,3,869453,0,11,8.69453e-07
4680296,1,1,1,"BOGOTA",41,1,2,6,1,7,1,96,4,1,1,150000,5469.47705078125,7,61,1,0,0,0,3,1429877.625,0,11,1.42987766666667e-06
4680297,1,1,1,"BOGOTA",38,1,1,5,1,7,1,0,8,1,2,0,4057.447265625,6,50,1,0,0,0,5,869453,1,11,8.69453e-07
4680297,1,6,1,"BOGOTA",62,0,1,4,1,7,4,1,2,2,2,0,6076.32666015625,5,30,0,1,1,1,2,781242,0,11,7.81242e-07
4680298,1,1,1,"BOGOTA",65,1,1,3,1,7,4,120,1,2,2,0,3888.88891601562,3,48,0,1,1,1,1,8e+05,0,11,8e-07
4680298,1,3,1,"BOGOTA",38,1,1,3,1,7,1,7,5,2,2,0,7466.66650390625,4,50,0,1,0,0,4,1600000,0,11,1.74e-06
4680298,1,4,1,"BOGOTA",23,0,1,4,1,7,1,2,9,1,2,0,3951.63940429688,5,48,1,0,0,0,5,812908.6875,0,11,8.22908666666667e-07
4680298,1,6,1,"BOGOTA",21,1,1,4,1,7,1,2,3,1,2,0,4242.42431640625,5,66,1,0,0,1,2,1200000,0,11,1.2e-06
4680299,1,1,1,"BOGOTA",23,0,2,6,1,7,1,3,3,2,2,0,2706.66674804688,7,50,0,1,0,1,2,580000,0,11,5.8e-07
4680299,1,4,1,"BOGOTA",32,1,2,3,1,7,1,8,2,2,2,0,3791.66674804688,4,48,0,1,0,1,2,780000,0,11,7.8e-07
4680300,1,1,1,"BOGOTA",30,1,2,6,1,7,1,24,9,1,2,0,8064.798828125,7,48,1,0,0,0,5,1659044.375,0,11,1.65904433333333e-06
4680300,1,2,1,"BOGOTA",32,0,2,6,1,7,1,24,7,1,2,0,8206.5810546875,7,48,1,0,0,0,4,1688211,0,11,1.688211e-06
4680301,1,1,1,"BOGOTA",56,1,3,5,1,7,1,48,9,1,2,0,5958.3173828125,6,48,1,0,0,0,5,1225711,1,11,1.225711e-06
4680301,1,3,1,"BOGOTA",24,1,3,5,1,7,1,24,9,1,2,0,5695.00732421875,6,48,1,0,0,0,5,1171544.375,1,11,1.17154433333333e-06
4680301,1,4,1,"BOGOTA",26,0,3,6,1,7,4,2,9,2,2,0,4083.33325195312,7,40,0,1,1,0,5,7e+05,0,11,7e-07
4680303,1,2,1,"BOGOTA",59,1,3,4,1,7,1,18,6,1,2,0,6008.9150390625,5,48,1,0,0,0,4,1236119.625,0,11,1.23611966666667e-06
4680303,1,4,1,"BOGOTA",71,0,3,3,1,7,1,5,6,3,2,0,3919.23193359375,4,48,1,0,0,0,4,806242,0,11,1.493734e-06
4680305,1,1,1,"BOGOTA",44,0,2,5,1,7,1,48,2,2,2,0,1555.55554199219,6,60,0,1,0,1,2,4e+05,1,11,7e-07
4680307,1,1,1,"BOGOTA",27,1,2,5,1,7,1,24,7,1,2,0,8333.3330078125,6,56,1,0,0,0,4,2e+06,1,11,2e-06
4680307,1,2,1,"BOGOTA",28,0,2,5,1,7,3,24,1,1,2,0,3159.72216796875,6,48,1,0,0,1,1,650000,1,11,6.5e-07
4680309,1,1,1,"BOGOTA",32,0,2,6,1,7,1,2,4,1,2,0,11788.1943359375,7,48,1,0,0,0,3,2425000,0,11,2.425e-06
4680310,1,2,1,"BOGOTA",52,0,3,6,1,7,1,240,9,1,2,0,14769.67578125,7,48,1,0,0,0,5,3038333.25,0,11,3.03833333333333e-06
4680311,1,1,1,"BOGOTA",24,1,2,4,1,7,1,3,8,1,2,0,6019.0810546875,5,48,1,0,0,0,5,1238211,0,11,1.238211e-06
4680312,1,1,1,"BOGOTA",41,1,3,6,1,7,4,36,5,1,2,0,7466.66650390625,7,50,1,0,1,0,4,1600000,0,11,1.6e-06
4680313,1,1,1,"BOGOTA",20,0,1,5,1,7,1,6,7,1,2,0,3915.92822265625,6,60,0,1,0,0,4,1006953,1,11,1.006953e-06
4680314,1,1,1,"BOGOTA",44,0,3,3,1,7,1,30,6,1,1,480000,5955.13671875,3,53,1,0,0,0,4,1352666.75,0,11,1.47266666666667e-06
4680315,1,1,1,"BOGOTA",50,1,3,5,1,7,1,240,5,1,1,0,4681.0703125,6,108,1,0,0,0,4,2166666.75,1,11,2.31666666666667e-06
4680315,1,3,1,"BOGOTA",58,1,3,5,1,7,1,36,2,2,2,0,6319.44482421875,6,40,0,1,0,1,2,1083333.375,1,11,1.08333333333333e-06
4680316,1,1,1,"BOGOTA",45,1,2,5,1,7,4,144,1,1,2,0,2430.5556640625,6,48,1,0,1,1,1,5e+05,1,11,5e-07
4680316,1,2,1,"BOGOTA",37,0,2,5,1,7,1,216,5,1,2,0,5772.83984375,6,45,1,0,0,0,4,1113333.375,1,11,1.11333333333333e-06
4680316,1,5,1,"BOGOTA",63,0,2,3,1,7,4,52,1,2,2,0,1944.44445800781,3,48,0,1,1,1,1,4e+05,0,11,4e-07
4680318,1,2,1,"BOGOTA",41,1,2,6,1,7,1,3,9,1,2,0,4510.072265625,7,48,1,0,0,0,5,927786.3125,0,11,9.27786333333333e-07
4680319,1,1,1,"BOGOTA",33,0,2,6,1,7,1,144,9,1,2,0,14261.3330078125,7,50,1,0,0,0,5,3056000,0,11,3.116e-06
4680319,1,2,1,"BOGOTA",37,1,2,5,1,7,5,120,2,1,2,0,9722.22265625,6,72,1,0,0,1,2,3e+06,1,11,3e-06
4680322,1,2,1,"BOGOTA",56,0,3,6,1,7,1,276,9,1,2,0,7899.3056640625,7,48,1,0,0,0,5,1625000,0,11,1.625e-06
4680324,1,1,1,"BOGOTA",53,0,2,3,1,7,3,2,1,2,2,0,4242.42431640625,3,22,0,1,0,1,1,4e+05,0,11,7.3e-07
4680325,1,1,1,"BOGOTA",34,0,2,5,1,7,5,1,3,2,2,0,3888.88891601562,6,48,0,1,0,1,2,8e+05,1,11,8e-07
4680326,1,1,1,"BOGOTA",29,0,1,5,1,7,1,8,5,1,2,0,4698.03564453125,6,48,1,0,0,0,4,966453,1,11,9.66453e-07
4680326,1,2,1,"BOGOTA",30,1,1,5,1,7,1,20,3,1,2,0,3750.70336914062,6,70,1,0,0,1,2,1125211,1,11,1.125211e-06
4680327,1,1,1,"BOGOTA",25,1,2,5,1,7,1,60,6,1,2,0,4038.20703125,6,54,1,0,0,0,4,934556.5,1,11,1.1345565e-06
4680328,1,1,1,"BOGOTA",48,1,2,4,1,7,4,1,1,2,2,0,2666.66674804688,5,70,0,1,1,1,1,8e+05,0,11,8e-07
4680329,1,1,1,"BOGOTA",45,1,6,6,1,7,1,30,6,2,2,0,136111.109375,7,48,0,1,0,0,4,2.8e+07,0,11,3.43e-05
4680331,1,1,1,"BOGOTA",37,1,1,4,1,7,4,1,3,2,2,0,3402.77783203125,5,48,0,1,1,1,2,7e+05,0,11,7e-07
4680332,1,2,1,"BOGOTA",36,1,1,3,1,7,4,48,1,2,2,0,1767.6767578125,4,66,0,1,1,1,1,5e+05,0,11,5e-07
4680334,1,1,1,"BOGOTA",54,1,4,6,1,7,1,24,9,1,1,6e+05,9384.0576171875,7,46,1,0,0,0,5,1850000,0,11,1.85e-06
4680337,1,1,1,"BOGOTA",43,1,1,6,1,7,1,216,9,1,2,0,4550.58203125,7,48,1,0,0,0,5,936119.6875,0,11,9.36119666666667e-07
4680337,1,3,1,"BOGOTA",20,1,1,6,1,7,1,14,9,1,2,0,4925.3310546875,7,48,1,0,0,0,5,1013211,0,11,1.013211e-06
4680339,1,1,1,"BOGOTA",35,1,1,4,1,7,1,24,4,1,2,0,6157.4072265625,5,60,1,0,0,0,3,1583333.25,0,11,1.58333333333333e-06
4680340,1,1,1,"BOGOTA",37,0,1,3,1,7,1,72,8,1,2,0,4287.99853515625,4,56,1,0,0,0,5,1029119.6875,0,11,1.02911966666667e-06
4680340,1,2,1,"BOGOTA",40,1,1,4,1,7,1,144,6,1,2,0,4368.55859375,5,50,1,0,0,0,4,936119.6875,0,11,1.09611966666667e-06
4680340,1,3,1,"BOGOTA",19,1,1,5,1,7,2,12,9,1,2,0,1388.11730957031,6,72,1,0,0,0,5,428333.34375,1,11,4.28333333333333e-07
4680341,1,3,1,"BOGOTA",44,1,4,6,1,7,4,3,2,2,2,0,4666.66650390625,7,35,0,1,1,1,2,7e+05,0,11,7e-07
4680341,1,4,1,"BOGOTA",28,0,4,6,1,7,1,48,5,1,2,0,9722.22265625,7,48,1,0,0,0,4,2e+06,0,11,2e-06
